"country","subregion","region","status","species","species_functional_group","marine_inland","scale","catch_avg_annuaL_tonnes","usd_per_kg","lmat","ca_rda","fe_rda","se_rda","zn_rda","vita_rda","om_rda","nutrient_density","cost_caloric_adequacy","usd_per_100g","cost_100g_relative_to_cheapest_daily_diet"
"Gambia","Western Africa","Africa","Low income","Labeo coubie","Carps, barbels and other cyprinids","Marine","Small-scale",36.2333333333333,1.02710913333333,40.1,15.4394331860387,2.87207066410666,100,26.1820323712439,1.16746067717592,22.2455351389878,167.906532037553,0.63,0.102710913333333,16.3033195767196
"Nigeria","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous freshwater fishes","Inland","Small-scale",9837.6,3.18481919875,39.0363636363636,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.63,0.318481919875,50.5526856944445
"Malawi","Eastern Africa","Africa","Low income","Labeo mesops","Carps, barbels and other cyprinids","Inland","Small-scale",38.3895333333333,0.779901857788769,23.3,20.1871689780703,2.9311134193261,100,31.0162731127887,2.37204374584767,24.4324564182359,180.939055674269,0.31,0.0779901857788769,25.158124444799
"Guinea","Western Africa","Africa","Low income","Labeo pangusia","Carps, barbels and other cyprinids","Inland","Small-scale",1013.442614325,0.559523809525,48.8,12.4759258048438,2.12224000231836,100,26.6011735114598,1.76701484392438,14.9061298804631,157.872484043009,1.11,0.0559523809525,5.04075504076576
"Mexico","North America","Americas","Upper middle income","Lachnolaimus maximus","Reef-associated fishes","Marine","Small-scale",1133.592347925,2.230121126,40.4,1.54123856065784,1.71873832915514,64.7930013652727,13.7940487890025,11.7635785516488,16.2476150029661,109.858220598703,0.57,0.2230121126,39.1249320350877
"Brazil","South America","Americas","Upper middle income","Lagocephalus laevigatus","Miscellaneous coastal fishes","Marine","Small-scale",32.5,2.782275683,53.5,6.87492732068697,5.77887265780671,100,19.274351834867,2.4057190256665,69.3473927778836,203.681263616911,0.68,0.2782275683,40.9158188676471
"Mexico","North America","Americas","Upper middle income","Lagodon rhomboides","Miscellaneous coastal fishes","Marine","Small-scale",11.98225,0.391813237275,17.8,13.5933238413212,4.90297135593441,100,19.000518550451,3.94316513134256,83.9854895718904,225.42546845094,0.57,0.0391813237275,6.87391644342105
"Mexico","North America","Americas","Upper middle income","Lamna ditropis","Sharks, rays, chimaeras","Marine","Small-scale",15.8678125,1.55651207580037,89.8,0.608670991118231,1.33063694854347,70.405506656159,4.50775905179316,0.970164459717478,35.5564117994571,113.379149906788,0.57,0.155651207580037,27.3072294000065
"Maldives","Southern Asia","Asia","Upper middle income","Lampris guttatus","Miscellaneous pelagic fishes","Marine","Small-scale",2,2.50713405632935,68.8,1.02761991572032,1.33051716383408,81.5391228667977,5.01925461938956,1.04968075079686,33.2793028409924,123.245498157531,0.88,0.250713405632935,28.4901597310153
"Mexico","North America","Americas","Upper middle income","Larimus effulgens","Miscellaneous coastal fishes","Marine","Small-scale",6.17028571428571,2.540157503,18.5,14.1641142317026,5.37676581751168,100,26.7013259666244,4.5294425168653,25.5799832934494,176.351631826153,0.57,0.2540157503,44.5641667192983
"Tanzania","Eastern Africa","Africa","Lower middle income","Mixed","Freshwater perches","Inland","Small-scale",20167.336,6.8940342,42.1,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.48,0.68940342,143.6257125
"Zambia","Eastern Africa","Africa","Lower middle income","Lates angustifrons","Freshwater perches","Inland","Small-scale",1125.11,1.81584043927406,95.1,13.9501524018742,6.12991044145835,100,19.2356231119159,2.50950377668099,26.8738040820339,168.698993813963,0.24,0.181584043927406,75.6600183030859
"Zambia","Eastern Africa","Africa","Lower middle income","Lates mariae","Freshwater perches","Inland","Small-scale",1431.96,1.81584043927406,41.8,19.6062696450584,6.48647045309767,100,25.6960240077823,5.97567279174027,29.5597580257561,187.324194923435,0.24,0.181584043927406,75.6600183030857
"Zambia","Eastern Africa","Africa","Lower middle income","Lates microlepis","Freshwater perches","Inland","Small-scale",200.12,1.81584043927406,56,16.2936949606046,8.05508148977462,100,28.3187613016778,7.05237284868719,34.2695767362719,193.989487337016,0.24,0.181584043927406,75.6600183030859
"Congo DR","Middle Africa","Africa","Low income","Lates niloticus","Freshwater perches","Inland","Small-scale",21248,3.19304348,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.36,0.319304348,88.6956522222222
"Egypt","Northern Africa","Africa","Lower middle income","Lates niloticus","Freshwater perches","Inland","Small-scale",3085.4,0.9358596388,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.98,0.09358596388,9.54958815102041
"Guinea","Western Africa","Africa","Low income","Lates niloticus","Freshwater perches","Inland","Small-scale",2082.544140675,1.119047619,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,1.11,0.1119047619,10.0815100810811
"Kenya","Eastern Africa","Africa","Lower middle income","Lates niloticus","Freshwater perches","Inland","Small-scale",35298.4357495921,2.40095419851159,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.57,0.240095419851159,42.1220034826595
"Senegal","Western Africa","Africa","Lower middle income","Lates niloticus","Freshwater perches","Inland","Small-scale",906.878,3.48780700230058,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.49,0.348780700230058,71.1797347408281
"Tanzania","Eastern Africa","Africa","Lower middle income","Lates niloticus","Freshwater perches","Inland","Small-scale",68083.36,7.0024016,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.48,0.70024016,145.883366666667
"Uganda","Eastern Africa","Africa","Low income","Lates niloticus","Freshwater perches","Inland","Small-scale",152299.75,0.278,57.8,13.3572315899557,5.93149599826353,100,19.2144950112354,2.77103433117611,26.7832807285598,168.057537659191,0.45,0.0278,6.17777777777778
"Uganda","Eastern Africa","Africa","Low income","Mixed","Carps, barbels and other cyprinids","Inland","Small-scale",232524.75,0.278,31.6,11.5296442118686,3.24689355599806,100,26.0961322573589,13.4878659099416,30.7930774760979,185.153613411265,0.45,0.0278,6.17777777777778
"Zambia","Eastern Africa","Africa","Lower middle income","Lates stappersii","Freshwater perches","Inland","Small-scale",41211.1552,1.81584043927406,28.5,32.2419764064501,8.16799989130551,100,29.7053779321363,6.73464033463547,33.1704766973911,210.020471261919,0.24,0.181584043927406,75.6600183030859
"Mexico","North America","Americas","Upper middle income","Lebiasina bimaculata","Miscellaneous freshwater fishes","Inland","Small-scale",90.055593412875,1.55720229271667,10.6,21.2219194523229,5.34045241837368,100,53.3134792951002,11.6726228389695,31.6223029154886,223.170776920255,0.57,0.155720229271667,27.3193384687135
"Philippines","South-Eastern Asia","Asia","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",5806.93333333333,1.20747476870274,9.29166666666667,28.2172741056219,5.4595400920812,100,32.6795075600886,1.81363692157742,42.3911685307818,210.561127210151,0.91,0.120747476870274,13.2689535022279
"Mexico","North America","Americas","Upper middle income","Leiostomus xanthurus","Miscellaneous coastal fishes","Inland","Small-scale",1.175,0.6348011547,19.8,13.3373874695123,5.74528390904889,100,24.3410667143069,2.28152062693637,62.1973428754194,207.902601595224,0.57,0.06348011547,11.1368623631579
"Mexico","North America","Americas","Upper middle income","Leiostomus xanthurus","Miscellaneous coastal fishes","Marine","Small-scale",250.056011575,0.430680495425,19.8,13.3373874695123,5.74528390904889,100,24.3410667143069,2.28152062693637,62.1973428754194,207.902601595224,0.57,0.0430680495425,7.55579816535088
"Ghana","Western Africa","Africa","Lower middle income","Lepidopsetta bilineata","Flounders, halibuts, soles","Marine","Small-scale",23.8585,1.61006391919821,30.5,2.62853505786042,0.815173231287474,72.7369319186031,9.38256794975551,1.53116675088133,30.9378463800742,118.032221288462,0.78,0.161006391919821,20.6418451179258
"Mexico","North America","Americas","Upper middle income","Lepisosteus oculatus","Miscellaneous freshwater fishes","Inland","Small-scale",10.5739442,2.50811150151239,76.7,7.00115579763161,3.55392183769856,100,15.5782437384213,1.68339698408858,47.0748548041546,174.891573161995,0.57,0.250811150151239,44.001956166884
"Mexico","North America","Americas","Upper middle income","Lepisosteus oculatus","Miscellaneous freshwater fishes","Marine","Small-scale",1.154,1.6245444745,76.7,7.00115579763161,3.55392183769856,100,15.5782437384213,1.68339698408858,47.0748548041546,174.891573161995,0.57,0.16245444745,28.500780254386
"Mexico","North America","Americas","Upper middle income","Lepisosteus osseus","Miscellaneous freshwater fishes","Marine","Small-scale",2.604375,1.232314941,46.3,5.85023393710408,4.37694001822431,100,12.4316423822552,1.72644215390519,48.3621998591589,172.747458350648,0.57,0.1232314941,21.6195603684211
"Mexico","North America","Americas","Upper middle income","Lepomis macrochirus","Miscellaneous freshwater fishes","Inland","Small-scale",5.0865,2.0448990443211,14.1,8.5988036929782,5.70641504344544,95.1251870294788,27.4301933045867,3.70251388440542,33.7843300533028,174.347443008197,0.57,0.20448990443211,35.8754218301948
"Egypt","Northern Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",2321.8,3.48528368761285,27.8214285714286,4.61621731514802,2.71907476968188,100,37.7264578030328,15.3448231973091,14.2981239682474,174.704697053419,0.98,0.348528368761285,35.5641192613556
"Kenya","Eastern Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",1247.79497876357,2.01015241735331,27.8214285714286,4.58814974802301,3.10861676940087,100,44.2338499305634,4.82382224885656,14.908144281312,171.662582978156,0.57,0.201015241735331,35.2658318833915
"Guinea","Western Africa","Africa","Low income","Lethrinus atlanticus","Reef-associated fishes","Marine","Small-scale",3.45333333333333,1.12754180258597,29,4.00801328385546,2.83298572163199,100,44.2958124964712,4.24158714763597,11.7679473348837,334.292691968957,1.11,0.112754180258597,10.1580342575313
"Guinea Bissau","Western Africa","Africa","Low income","Lethrinus atlanticus","Reef-associated fishes","Marine","Small-scale",15.602,0.475156871,29,4.00801328385546,2.83298572163199,100,44.2958124964712,4.24158714763597,11.7679473348837,167.146345984478,0.86,0.0475156871,5.52507989534884
"Senegal","Western Africa","Africa","Lower middle income","Lethrinus atlanticus","Reef-associated fishes","Marine","Small-scale",67.218,1.15938749667073,29,4.00801328385546,2.83298572163199,100,44.2958124964712,4.24158714763597,11.7679473348837,334.292691968957,0.49,0.115938749667073,23.6609693198108
"Egypt","Northern Africa","Africa","Lower middle income","Lethrinus borbonicus","Reef-associated fishes","Marine","Small-scale",521.6,3.48528368761286,16.5,6.12657614570275,3.91229964402897,100,47.1195815750298,2.42874987508192,12.3113843793002,171.898591619144,0.98,0.348528368761286,35.5641192613557
"Egypt","Northern Africa","Africa","Lower middle income","Lethrinus crocineus","Reef-associated fishes","Marine","Small-scale",371,3.48528368761286,34.1,3.65452487190213,2.5942209437776,100,39.8704807906816,4.59422346675842,12.079319209585,162.792769282705,0.98,0.348528368761286,35.5641192613557
"Egypt","Northern Africa","Africa","Lower middle income","Lethrinus variegatus","Reef-associated fishes","Marine","Small-scale",22.2,3.48528368761286,12.9,7.8406296326594,3.53874969360569,100,54.394067114695,7.07102799049669,14.2720017055756,187.116476137032,0.98,0.348528368761286,35.5641192613557
"Gambia","Western Africa","Africa","Low income","Lichia amia","Miscellaneous pelagic fishes","Inland","Small-scale",1.05,0.79115235,98.8,4.11803927211243,5.82599215186762,100,12.8002777815789,3.46286587483235,81.0101624488373,207.217337529229,0.63,0.079115235,12.5579738095238
"Ghana","Western Africa","Africa","Lower middle income","Lichia amia","Miscellaneous pelagic fishes","Marine","Small-scale",1.0215,1.78831757666693,98.8,4.11803927211243,5.82599215186762,100,12.8002777815789,3.46286587483235,81.0101624488373,207.217337529229,0.78,0.178831757666693,22.9271484188068
"Senegal","Western Africa","Africa","Lower middle income","Lichia amia","Miscellaneous pelagic fishes","Marine","Small-scale",157.814,0.997162998512525,98.8,4.11803927211243,5.82599215186762,100,12.8002777815789,3.46286587483235,81.0101624488373,414.434675058457,0.49,0.0997162998512525,20.3502652757658
"Turkey","Western Asia","Asia","Upper middle income","Lichia amia","Miscellaneous pelagic fishes","Marine","Small-scale",40.102,7.007621430112,98.8,4.11803927211243,5.82599215186762,100,12.8002777815789,3.46286587483235,81.0101624488373,414.434675058457,0.62,0.7007621430112,113.026152098581
"Tanzania","Eastern Africa","Africa","Lower middle income","Limnothrissa miodon","Miscellaneous freshwater fishes","Inland","Small-scale",2225.993,7.0997288,10.1,30.9782953216919,15.5329178474358,100,57.2315558752638,2.07726873118046,45.9143977348906,251.734435510463,0.48,0.70997288,147.911016666667
"Zambia","Eastern Africa","Africa","Lower middle income","Limnothrissa miodon","Miscellaneous freshwater fishes","Inland","Small-scale",8017.9566,3.93230021963703,10.1,30.9782953216919,15.5329178474358,100,57.2315558752638,2.07726873118046,45.9143977348906,503.468871020925,0.24,0.393230021963703,163.845842484876
"Zambia","Eastern Africa","Africa","Lower middle income","Limnotilapia dardennii","Tilapias and other cichlids","Inland","Small-scale",2908.39,1.81584043927406,12.9,23.1490611745699,6.23490536557098,100,41.0664276688315,4.2397505074497,32.6493988832695,207.339543599692,0.24,0.181584043927406,75.6600183030858
"Senegal","Western Africa","Africa","Lower middle income","Lithognathus mormyrus","Miscellaneous coastal fishes","Marine","Small-scale",47.742,1.17975345186688,21.5,9.50895997386093,4.91403766111722,100,20.023231415257,2.26111858638885,68.4967010730076,410.408097419263,0.49,0.117975345186688,24.0766010585078
"Turkey","Western Asia","Asia","Upper middle income","Lithognathus mormyrus","Miscellaneous coastal fishes","Marine","Small-scale",31.234,4.991501050006,21.5,9.50895997386093,4.91403766111722,100,20.023231415257,2.26111858638885,68.4967010730076,410.408097419263,0.62,0.4991501050006,80.5080814517096
"Senegal","Western Africa","Africa","Lower middle income","Mixed","Miscellaneous coastal fishes","Inland","Small-scale",234.58,1.348385,25.4239130434783,26.3600053591952,7.51646361616962,100,44.6106782264551,3.24729049923541,59.861857643595,241.59629534465,0.49,0.1348385,27.5180612244898
"Guinea","Western Africa","Africa","Low income","Mixed","Miscellaneous coastal fishes","Marine","Small-scale",9691.2725,0.416361544654927,25.4239130434783,26.3600053591952,7.51646361616962,100,44.6106782264551,3.24729049923541,59.861857643595,241.59629534465,1.11,0.0416361544654927,3.75100490680114
